Product Name,Review,Rating
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",Realmente la.cogi en rebaja pero de verdad que es un excelente equipo muy muy bueno admeas calidad precio estaba perfecta,5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","After having used this laptop for five months almost exactly, I feel it's time for me to share my opinion on itTo be honest, at first I was in love. The laptop is lightweight and has a sleek look, and the screen is nice and crisp and you can hardly notice the bezels. The aluminum top cover is beautiful, and the chassis feels really nice on all sides. I'm a big fan of the elevated design, improving air flow, and this laptop was 40% cheaper than the last one I saw with the same specs. Which by the way had just shipped, so I got charged for it while this laptop was on sale for $30 less than its current price. :) Except, the one I had just bought did not have the same specs at all. The same CPU, but... I'd been planning to buy an Acer Aspire and upgrade the storage and RAM for many years now. Cyber Monday finally came at a time when I could afford to do soThe first problem, one that didn't occur until two months and got much worse over the next two months, was that the plug for the charger stopped behaving. You know how a cable gets when it goes bad- it gets picky and doesn't work unless its bent or pushed in some way. The contact still entered, but didn't seem to seat on something and was a little bent. I resolved this issueThe next was that, somehow, the heatsink assembly next to the fan got misaligned. The heat pipe had a dent, which may have meant the remaining length was bending or deflecting in some way and now failing to align the heatsink with the fan. I wondered how this happened, but about last week I was walking around with the laptop in one hand (yknow, like, you have a right to do with laptops...) when I felt the bottom chassis contact with the fan under my finger. That's not something that's ever happened to me before! If it's so bendy at the bottom there, that bottom part needs to be made more robust somehowThe i3 model, also, doesn't have a backlit KB. Neither did the cheapest Ryzen model in this generation of Acer Aspire laptops. What the heck, Acer? Why do you hate poor people?Thanks to the upgrades, I can probably sell this thing for a profit, but I'm going to be wary of the Acer Aspire line from now on, if not Acer laptops in general... truthfully, though this thing is a disappointing 2/5 but when upgraded I can be more generous at 3/5, the rating on this thing really needs to be taken down a notch... sorry Acer, but I like your monitors better",1
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","Nice laptop for the money, easy access, fast speeds.",4
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","Para una estudiante consideró que la computadora está bastante bien. Es rápida y liviana , elegante y moderna .",5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",Hit this for my mom and she loves it.,5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",the little battery box that plugs into the wall gets so hot it caused a very painful red spot if i had not moved i would of been burnt..why does this happy..i bought this acer couple years ago i loved it never had a problem it was fast and never hung up..this one hangs up and its not very fast..and its to hot..also ypou can hear the fan running all the time..not sure but i think i need to return it..:-( not happy..i love the Acer's...(aspire),3
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","Received my laptop yesterday and it is very nice, easy to set up. Very big! Only this morning did I notice the trackpad is off center from both the screen and the keyboard. Not even centered under the space bar. … Transitioning from a more rational design where things are centered makes it difficult not to continually right-click. Yes, this design is clearly visible in the pictures, I just didn’t notice. If this is a deal breaker for you, now you might notice! As for me, I’m sure I will adapt in a few days.",4
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",No real problems/issues so far but it is Microsoft so I am not holding my breath.,4
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",no me agrado el almacenamiento,5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","I use this to play Stardew and Sims 4. It won't allow for a lot of mods, but is mostly good. Great for web surfing, video chatting, and light gaming.",5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","Great laptop, good for daily use.",5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",Util para todas mis necesidades. gracias,4
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","my life depends on it , have alot to learn",5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","I purchased this for my daughter. It does very well for her needs, which is basically Roblox and Snapchat. I helped her set it up and was never frustrated by random freezes or slow downs, but that's also why I don't buy less than an i3 processor. The only problem ever encountered was her mouse (external with USB dongle) stopped working once. I found the USB controller had shut down due to an error. I just disabled it and re-enabled it and it worked fine. It worked fine after an update. I would buy this again.",5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","I bought this laptop for when working at home. It has a very fast startup. The HD screen is crystal clear, long battery life and not too heavy to carry around",4
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",This is a safe choice for home use. This laptop is used primarily for Microsoft word functions and nothing more.,4
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",I unpacked and plugged it in.  Beautiful screen and excellent video and audio. Then I noticed that I did nothave a Windows 11 as was in the ad.  I had 10.  I tried to upgrade but was told I could not with the present version.  Even on the packing box it said Windows 11.  Somebody put the wrong computer in the box.I am sending back and ordering another one with Windows 11.,5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","Sus características, presentacion y utilidad son excelentes",5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","This laptop is pretty good. Keypad has a weird layout, and the keyboard lacks proper Home, End, PageUp, and PageDown keys. Oddly enough, Shift+Home works if you do LShift+RShift+Home, while LShift+RShift+End does not work and is just treated as End.Probably the most baffling spec about this laptop is its 4 GB of memory. I highly advise to spend an extra $15 on a SODIMM DDR4 chip (preferably 2667 MHz), because 4 GB is nothing nowadays, especially with the increased minimum requirements of Windows 11. Everything was loading pretty slow and programs like JetBrains Rider could barely function because they're constantly fighting for the physical space. Once I popped off the bottom cover and doubled the RAM, everything started going pretty fast afterward. Probably increased its impressive battery life even further.",4
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",Super slim and lightweight. Excellent performance navigating on internet,5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",Laptop is plenty fast enough for the price. I was able to install the SSD out of my old laptop to use for extra storage.,5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","This screen is not a touch screen and doesn't have a back light as described. Falsely advertised.  Should be reported to Amazon!!!! I called Acer the functions do not exist on the laptop they sent me! Buyer beware, the photo in not the laptop you'll get. Buy with caution!",3
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","ive only had it for a couple days and it works very well, the battery life sucks but other than that its a pretty good laptop, ive done some school work on it and it works with my schools google stuff, i would reccomend this to someone, and its way bigger than i expected.",4
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","Surfing the internet, emailing. So much faster than my old computer. All still pretty new to me.",5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","JAN 2023 - The computer is stellar except for two things - USBs become completely defunct after so many hours of usage which require a complete reboot in order to correct the issue and the customer service is dismal. First contacted Amazon who told me the issue was software related and it was not.  Finally connected with Acer Customer Service (off shore - of course).  Was on hold for 30 minutes to reach someone; the person had me install something off the internet which loaded a bunch of crap onto my computer in order to update outdated drivers.  He was on the phone with me for all of about 7 minutes before he told me to call back if it didn't work because there were other people in the queue.  Now, when I informed the wad I had been on hold for 30 minutes to reach a live agent he told me it was not fair to others for him to have to wait to see if my problem was corrected.  And, of course, the problem was not corrected!Sadly, I guess we truly get what we pay for.  Going back to HP...DEC 2022 - My only regret is not purchasing this computer sooner.  Bought it to replace a laptop HP that is less than a  year old that was an utter disappointment. It cost twice as much as the Acer and far less nimble or ready for anything of significance.  It is basically just a great paperweight.  The Acer, however, out of the box is lightening fast and incredibly easy to maneuver.  The keyboard has a nice bounce and I'm loving having the numeric keypad - highly unusual for a laptop!Here's what I didn't expect which was incredibly nice to have:1.  That annoying webcam peep-hole...Acer provides a couple of plastic covers so you can keep it covered when not in use and open it when you need to show your beautiful face.  Now, HP never provided anything like that!2.  They even supply screws for the installation of an additional internal hard drive, should you make such a purchase.  Now, how sweet is that?!  I would not have an idea how to do that but I did appreciate the thought.More than anything, the machine has just been solid as a rock and has not flinched at any level.  If there's any regret, it's the fact that Windows 11 is installed in some odd security mode which makes installing the drivers for printers and other devices nearly impossible.  Having to maneuver all of that was more of a headache than anything else and that's a Microsoft issue, having nothing to do with Acer.  Once Windows 11 safe mode is uninstalled, it's smooth sailing.Details matter and Acer won me on the details, quality and sturdiness of this computer.  Will certainly look to buy more Acers in the future.  I am extremely happy with this purchase and incredibly sorry I did not consider this brand in the past.  Won't make that same mistake again.Highly recommend!  In fact, I just might buy another one for work...",1
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","the computer is a good size; easy to operate, however, it is slow in warming up. Once it warms up; it pretty quick. It does not have a built in microphone. good picture.",3
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","Great value, set up and out of S mode in minutes. fast enough for Netflix, You Tube, and general use. NOT A GAMING COMPUTER and was never intended to be one. At this price point this computer is about as good as it gets. My Granddaughter loves it.",5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",Its good computer just speaker to low,4
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","The Acer Aspire 5 A515 is a great budget laptop for everyday use. The performance is smooth and reliable, with a powerful Intel Core i5 processor and ample memory and storage. The 15.6-inch display is clear and vibrant, making it suitable for work, entertainment, or browsing. The keyboard and touchpad are responsive and comfortable to use. The battery life is also impressive, lasting for several hours on a single charge. In addition, the laptop is lightweight and portable, making it a great choice for those who are always on the go. The only downside is that the build quality feels a little cheap, but given the affordable price point, it's an acceptable trade-off. Overall, the Acer Aspire 5 A515 is an excellent choice for anyone looking for a budget laptop that can handle everyday tasks with ease.",3
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","My wife is a PC person, not Mac, so I purchased this for her for Christmas, so far so good.",4
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",Very clear full HD IPS screen viewable from any angle. Extremely fast WiFi makes this a pleasure to use for surfing the internet. Very fast downloads all for a very low price. Just not for gaming since it has the built-in graphics.,5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","Good quality computer for the price. Just be aware that the operating system is a Windows S. This feature will not allow you to install any third party apps such as Chrome, Steam etc. Easy enough to turn off.",4
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",It does what it is needed for and that’s the important thing,4
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",very good laptop do simpel work best,5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","The laptop is overall good, but I always have to hold the button to turn it on, I have  no clue on how to activate touch screen either, and I can't always scroll with the mouse pad, but it's still overall a good laptop.",5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",I love it.,5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","For the sale price, it's a good deal. It looks good and light. I use it to surf the net, check email, and watch movies. It does its job well. So far so good.",4
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","bought this on cyber monday when my old laptop unexpectedly kicked the bucket. it's okay. powering on and login is very fast. everything else? not so much. god forbid you open two different tabs with audio/video- that fan will work overtime like you asked it to run 10 miles. another fun little quirk is that sometimes when I press play on videos, it will play for about two seconds and then blank out the entire screen for a moment before everything returns (except the video which will just be green). If I want to finish the video, I have to reload the entire page. not a dealbreaker for me, but kinda annoying.all in all, it's fine. not great. but for the price, it will do.",3
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","I recently purchased this Acer Aspire laptop when my costly Dell decided to quit. I refused to spend money on another Dell. So I was shopping on Amazon one day and came across this Acer laptop. The reviews were good, and from them, I decided to give this laptop a try. I am SO glad I did! It is everything that the Dell was but at a much lower price. I use it every day and have had NO problems at all. It is lightweight and loads all the apps very fast. Quick charging and is worth every penny.",5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",this product is for home use. I like the style and built in security.,5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","İt is pretty good for price. But there was a small problem that power cable was broken. İ changed it with new one. And additional advice for people who is planing to buy, add 4gb ram for great performance.",5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",Very quick. I dont do much though. No gaming. just email and writing.,5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","This is a leading brand, just not one of the big names. In turn, it is also very affordable. I set this up for a tech challenged friend. It was easy to set up and configure. The screen is nice sized and clear and crisp. The test came when teaching her how to navigate and she picked it up right away. Lots of input slots. Light and nice looking. I would definitely recommend this computer!",5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",Performed well! Great value . Wish the keyboard was backlit,5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","This is a good computer for casual use. However, if you are looking for a laptop to use for work, this is not a good fit for you. This machine cannot handle running a video call and having spreadsheets open at the same time.",3
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","This laptop has been a great purchase for my mom. If you're looking for something to do some light tasks like using itunes, going on Facebook and the like, this is a solid purchase. Its fast and responsive for those kinds of light use, but don't expect it to run any sort of modern games well.Overall this is a great purchase for the parents or family member that needs a computer every now and again but isn't computer savvy or needs a lot of computing power. It gets the job done.",5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","The charging plug will not charge unless held in position. The plug falls out easily when moving the laptop. Otherwise, so far, I am pleased.",3
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","Neat and shiny, great gift.",4
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","Bought the computer as a main home laptop used primarily for web surfing and video watching with light gaming. The specs listed deceive on the delivered performance. Even now watching Twitch on one tab and having a second tab open completely bogs the system down. The system lags and freezes constantly when doing any 2 tasks at once. Twitch and Youtube videos have to be ran at 480p to get no interuptions on even streaming video! Extremely frustrating as i bought the system for basic tasks that it struggles to handle. tried clearing out all processes not needed and the system still runs at 85% + memory usage while doing nothing. Definitely a bottleneck there for even basic tasks. I did manage to get a few games to run on the system including Rimworld (Runs great even higher settings), Project Zomboid (Lower settings and even lower resolution helps it run mostly smooth), Foundation (Stutters on 1080p res, ran smooth on 480p).",2
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",This computer is lightweight and fast. It’s great for me as a student.,5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","Es un buen equipo para estudiantes ,tiene buena calidad de imagen y su diseño es bueno, la descripción del producto es tal como se indicaba en la publicación.Lo malo es que me llegó con un problema ya que al momento de la configuración del equipo me percate que después de 2 min. de conectar el equipo ya no le llegaba energía al equipo, lo solucioné realizando una actualización de BIOS del equipo.",4
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",Fast,5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","La computadora por su precio esta bien.  No trae teclado iluminado como decia la descripcion y alguna de las respuestas dadas .  Algo que si mejoraria bastante es que el sonido es muy bajo, definitivamente no es una computadora para ver progamas o demas con mas de dos personas.Es rapida es labores del dia a dia.Corre juegos no muy exigentes.La recomiendo para estudiantes de colegio o universarios que no estudien carreras cm ingeniera civil o disenho grafico.",4
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",This computer has worked perfectly for my grandson. He loves it. Would recommend this.,5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",The set up was the easiest I have done.,4
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","After a couple months of use by my teenagers, the laptop seems to be holding up very well. It is responsive enough with Windows 11 for basic schoolwork or web browsing. Like the screen size and resolution. I initially had a concern that the laptop was not charging properly, but using the battery controller reset on the bottom seems to have solved the problem, it has been working well for several months now.",4
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",Worked as intended. Laptop works smooth between all of the programs being used at the same time. Programming with an ease,5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",Computer is fast and has very crisp display all around great computer and price,5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","For the price of this laptop, I got way more than I expected! I use it for home and personal things, no gaming or anything that would require a lot of memory or RAM usage. For my purposes, this thing is PERFECT!",5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",Easy to setup. It's quick and screen quality is very good.,5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","This PC recieved few weeks before the time that told me.It work great, with no any problem.Battery life is good.Display is very good.Keyboard very good too.The PC fell very good quality (metal), and stay cold all the time.I recommend who think to buy this PC, amazing PC for his cost.Thanks!",5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","The evaluation copy of Windows 11 from windows insider review keeps shutting off the mouse. Let's not do that, okay? IT'S A GREAT BIG PAIN AND INCONVENIENCE. I'm seriously thinking of installing Linux. The machine itself is a decent basic unit for the price.  The casing is not so easy to open. Nothing to grab onto. I'm guessing Windows 11 is what slows everything. In my opinion, Windows 11 is another piece of junk from Microsoft. The earlier version of the machine I owned was also made by Acer running Windows 7 (a rare and beautiful achievement by Microsoft). I bought it used in 2014 and it was already ten years old. It still works.",2
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",GREAT,5
